Age,YearsAtCompany,MonthlyIncome,DistanceFromHome,JobLevel,PercentSalaryHike,PerformanceRating,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,JobSatisfaction,Gender,Department,Education,MaritalStatus,JobRole,OverTime,BusinessTravel,target
44.0,18.0,12498.0,7.0,3.0,12.0,4.0,9.0,0.0,3.0,3.0,Female,Development,PhD,Single,Clerk,No,Non-Travel,1
30.0,16.0,5415.0,8.0,1.0,1.0,3.0,14.0,2.0,3.0,4.0,Male,Development,PhD,Single,Manager,Yes,Travel_Rarely,0
58.0,38.0,14595.0,1.0,4.0,11.0,4.0,15.0,6.0,4.0,3.0,Female,HR,High School,Single,Engineer,Yes,Travel_Frequently,1
56.0,28.0,15410.0,19.0,1.0,7.0,1.0,21.0,4.0,3.0,1.0,Female,Support,Bachelors,Single,Executive,Yes,Travel_Frequently,0
23.0,13.0,8164.0,17.0,3.0,4.0,4.0,0.0,0.0,0.0,4.0,Female,Sales,PhD,Divorced,Technician,Yes,Travel_Rarely,0
25.0,16.0,9787.0,41.0,1.0,24.0,3.0,12.0,2.0,11.0,3.0,Female,Development,High School,Single,Engineer,No,Travel_Frequently,1
44.0,12.0,17924.0,48.0,2.0,10.0,4.0,12.0,9.0,3.0,1.0,Female,HR,PhD,Divorced,Executive,Yes,Travel_Frequently,0
26.0,28.0,14518.0,9.0,4.0,12.0,1.0,8.0,2.0,6.0,3.0,Female,Finance,Bachelors,Divorced,Clerk,Yes,Non-Travel,0
54.0,33.0,2081.0,16.0,3.0,20.0,1.0,27.0,3.0,16.0,4.0,Male,Development,Masters,Single,Engineer,No,Non-Travel,0
50.0,26.0,5005.0,45.0,3.0,16.0,3.0,15.0,9.0,1.0,3.0,Male,Sales,Bachelors,Married,Manager,Yes,Travel_Frequently,0
59.0,32.0,10408.0,37.0,3.0,23.0,2.0,10.0,6.0,8.0,2.0,Female,Support,Masters,Married,Engineer,Yes,Non-Travel,0
61.0,28.0,2334.0,27.0,5.0,15.0,1.0,27.0,10.0,20.0,4.0,Male,HR,Masters,Married,Executive,No,Travel_Rarely,0
41.0,36.0,13103.0,2.0,5.0,18.0,2.0,26.0,3.0,22.0,4.0,Male,Development,Masters,Married,Executive,No,Non-Travel,1
32.0,38.0,10944.0,36.0,2.0,14.0,1.0,32.0,10.0,9.0,2.0,Female,Finance,PhD,Married,Manager,No,Non-Travel,0
49.0,18.0,13953.0,12.0,3.0,17.0,3.0,15.0,10.0,2.0,3.0,Male,Sales,Bachelors,Single,Executive,Yes,Non-Travel,1
49.0,23.0,12943.0,35.0,4.0,5.0,2.0,18.0,14.0,14.0,1.0,Female,Sales,PhD,Single,Engineer,Yes,Non-Travel,0
41.0,13.0,5897.0,31.0,5.0,3.0,4.0,11.0,7.0,1.0,4.0,Female,Development,Bachelors,Single,Manager,Yes,Travel_Rarely,0
58.0,36.0,6648.0,19.0,1.0,3.0,1.0,23.0,12.0,11.0,4.0,Female,Finance,High School,Single,Executive,No,Non-Travel,0
29.0,4.0,11674.0,26.0,1.0,12.0,3.0,4.0,1.0,2.0,1.0,Female,Sales,High School,Single,Executive,Yes,Travel_Frequently,0
56.0,23.0,19166.0,36.0,1.0,8.0,4.0,11.0,7.0,1.0,3.0,Female,HR,Bachelors,Single,Engineer,Yes,Non-Travel,0
19.0,33.0,5794.0,4.0,2.0,9.0,2.0,18.0,4.0,2.0,1.0,Male,Sales,Bachelors,Divorced,Executive,Yes,Non-Travel,1
20.0,30.0,17344.0,48.0,3.0,13.0,3.0,18.0,12.0,15.0,3.0,Female,Finance,Bachelors,Divorced,Engineer,Yes,Travel_Frequently,0
54.0,29.0,14874.0,43.0,3.0,7.0,4.0,7.0,2.0,1.0,2.0,Male,Support,Bachelors,Single,Clerk,No,Travel_Rarely,0
34.0,8.0,7597.0,31.0,5.0,2.0,3.0,4.0,4.0,4.0,1.0,Female,Support,Masters,Single,Engineer,No,Travel_Frequently,1
19.0,26.0,9050.0,13.0,1.0,8.0,2.0,23.0,1.0,21.0,4.0,Female,Development,PhD,Divorced,Technician,No,Travel_Frequently,0
19.0,27.0,7051.0,43.0,2.0,0.0,4.0,26.0,13.0,5.0,1.0,Female,Finance,Masters,Divorced,Executive,No,Travel_Frequently,1
45.0,25.0,19126.0,39.0,4.0,14.0,1.0,11.0,7.0,0.0,4.0,Male,Sales,PhD,Single,Clerk,Yes,Travel_Frequently,1
40.0,17.0,6544.0,46.0,3.0,14.0,1.0,17.0,5.0,16.0,2.0,Female,Sales,PhD,Divorced,Manager,No,Non-Travel,0
54.0,35.0,14875.0,4.0,3.0,6.0,3.0,8.0,5.0,5.0,3.0,Female,Support,PhD,Married,Technician,Yes,Non-Travel,0
49.0,7.0,6355.0,40.0,2.0,14.0,1.0,2.0,0.0,2.0,4.0,Female,Support,Masters,Married,Manager,No,Non-Travel,0
50.0,17.0,10285.0,44.0,5.0,6.0,2.0,4.0,1.0,3.0,1.0,Female,HR,Bachelors,Married,Technician,No,Non-Travel,0
18.0,19.0,15308.0,13.0,2.0,12.0,2.0,3.0,0.0,2.0,2.0,Male,Support,Masters,Divorced,Clerk,Yes,Travel_Rarely,0
36.0,31.0,19759.0,41.0,5.0,11.0,4.0,25.0,6.0,13.0,4.0,Female,HR,Masters,Single,Clerk,Yes,Non-Travel,0
19.0,28.0,4516.0,9.0,3.0,17.0,4.0,5.0,3.0,4.0,1.0,Male,Sales,PhD,Single,Clerk,No,Non-Travel,1
61.0,17.0,15155.0,2.0,5.0,6.0,4.0,15.0,12.0,13.0,2.0,Female,HR,High School,Single,Technician,Yes,Travel_Rarely,0
43.0,6.0,18474.0,35.0,5.0,6.0,3.0,1.0,1.0,0.0,1.0,Male,HR,High School,Divorced,Engineer,No,Travel_Frequently,1
23.0,27.0,3479.0,17.0,5.0,8.0,2.0,23.0,0.0,19.0,4.0,Female,Support,PhD,Married,Engineer,No,Non-Travel,0
49.0,32.0,19338.0,4.0,1.0,5.0,2.0,24.0,9.0,10.0,1.0,Female,HR,Masters,Divorced,Engineer,No,Travel_Frequently,0
21.0,3.0,10214.0,14.0,1.0,8.0,3.0,1.0,1.0,1.0,2.0,Male,Sales,Masters,Married,Executive,No,Non-Travel,1
28.0,19.0,14310.0,21.0,1.0,18.0,4.0,13.0,12.0,6.0,3.0,Female,Finance,Bachelors,Married,Manager,No,Travel_Frequently,0
34.0,35.0,4547.0,41.0,1.0,23.0,3.0,12.0,9.0,0.0,1.0,Female,HR,PhD,Single,Technician,Yes,Travel_Frequently,0
55.0,30.0,6923.0,8.0,2.0,19.0,4.0,24.0,6.0,20.0,4.0,Female,Support,High School,Divorced,Executive,Yes,Travel_Frequently,1
41.0,37.0,18572.0,33.0,4.0,15.0,2.0,23.0,4.0,9.0,2.0,Male,Development,High School,Single,Executive,No,Non-Travel,0
22.0,27.0,18207.0,45.0,5.0,15.0,4.0,5.0,1.0,3.0,2.0,Female,Sales,High School,Single,Clerk,No,Travel_Frequently,0
51.0,2.0,2459.0,28.0,2.0,0.0,3.0,1.0,0.0,0.0,3.0,Female,Development,Masters,Divorced,Technician,No,Non-Travel,1
23.0,5.0,4236.0,3.0,1.0,22.0,1.0,1.0,0.0,1.0,1.0,Female,Finance,PhD,Divorced,Engineer,Yes,Travel_Rarely,1
39.0,22.0,2580.0,14.0,5.0,12.0,2.0,20.0,10.0,14.0,3.0,Male,HR,Bachelors,Married,Engineer,No,Travel_Frequently,0
28.0,6.0,16439.0,19.0,4.0,18.0,2.0,4.0,2.0,2.0,2.0,Female,HR,High School,Married,Engineer,Yes,Non-Travel,1
33.0,35.0,6715.0,6.0,5.0,3.0,3.0,6.0,4.0,2.0,4.0,Male,Support,PhD,Married,Clerk,Yes,Travel_Frequently,0
26.0,5.0,7897.0,20.0,3.0,21.0,2.0,1.0,1.0,0.0,1.0,Male,Sales,Bachelors,Single,Manager,Yes,Non-Travel,0
23.0,23.0,10664.0,1.0,2.0,9.0,3.0,13.0,11.0,2.0,2.0,Female,Finance,PhD,Single,Engineer,No,Travel_Rarely,1
33.0,36.0,19242.0,10.0,4.0,12.0,4.0,21.0,21.0,20.0,4.0,Female,Development,Masters,Divorced,Engineer,No,Travel_Frequently,0
46.0,35.0,13181.0,13.0,2.0,0.0,4.0,25.0,17.0,21.0,4.0,Male,Finance,Masters,Married,Manager,Yes,Non-Travel,0
20.0,23.0,13898.0,12.0,5.0,12.0,4.0,3.0,3.0,2.0,3.0,Male,HR,High School,Married,Clerk,Yes,Travel_Rarely,0
37.0,37.0,3712.0,11.0,4.0,9.0,1.0,36.0,5.0,12.0,2.0,Male,Development,High School,Married,Executive,No,Non-Travel,1
53.0,28.0,18899.0,36.0,2.0,14.0,3.0,13.0,6.0,2.0,1.0,Female,Support,PhD,Single,Technician,Yes,Non-Travel,0
36.0,36.0,9355.0,17.0,5.0,14.0,4.0,5.0,4.0,4.0,4.0,Female,Finance,Bachelors,Divorced,Clerk,Yes,Travel_Rarely,0
43.0,31.0,12585.0,47.0,1.0,6.0,2.0,8.0,7.0,2.0,4.0,Female,Development,High School,Single,Engineer,Yes,Travel_Frequently,0
20.0,24.0,19759.0,29.0,5.0,13.0,4.0,3.0,3.0,2.0,1.0,Female,Development,PhD,Divorced,Executive,No,Travel_Rarely,0
36.0,9.0,5669.0,3.0,2.0,7.0,4.0,8.0,0.0,0.0,2.0,Male,Development,Bachelors,Divorced,Technician,No,Travel_Frequently,0
37.0,34.0,16382.0,29.0,4.0,18.0,3.0,17.0,3.0,3.0,4.0,Female,Sales,High School,Single,Technician,Yes,Non-Travel,0
49.0,24.0,17436.0,10.0,4.0,24.0,2.0,12.0,12.0,12.0,3.0,Female,Finance,High School,Single,Technician,No,Non-Travel,1
24.0,26.0,5262.0,46.0,1.0,17.0,1.0,25.0,6.0,4.0,4.0,Female,Development,PhD,Divorced,Manager,No,Travel_Rarely,0
58.0,31.0,6638.0,19.0,2.0,14.0,2.0,23.0,18.0,14.0,1.0,Female,Finance,High School,Single,Manager,Yes,Travel_Rarely,1
50.0,11.0,4866.0,4.0,1.0,8.0,4.0,0.0,0.0,0.0,2.0,Female,Development,Masters,Single,Executive,Yes,Travel_Rarely,0
57.0,3.0,11251.0,46.0,3.0,11.0,1.0,0.0,0.0,0.0,4.0,Female,Support,Bachelors,Divorced,Engineer,Yes,Non-Travel,0
56.0,25.0,10948.0,38.0,5.0,20.0,1.0,1.0,0.0,0.0,4.0,Female,Support,Bachelors,Divorced,Executive,No,Travel_Frequently,0
35.0,2.0,2187.0,12.0,3.0,21.0,1.0,1.0,0.0,0.0,2.0,Male,Support,Masters,Married,Engineer,No,Travel_Rarely,0
57.0,16.0,12573.0,31.0,3.0,13.0,1.0,16.0,11.0,13.0,2.0,Female,HR,PhD,Single,Clerk,Yes,Travel_Frequently,1
18.0,8.0,9408.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,Female,Development,Masters,Divorced,Technician,No,Travel_Rarely,0
28.0,28.0,18679.0,49.0,1.0,4.0,3.0,28.0,18.0,9.0,4.0,Female,HR,Masters,Single,Technician,No,Travel_Rarely,0
42.0,17.0,6140.0,17.0,1.0,4.0,1.0,0.0,0.0,0.0,3.0,Male,HR,PhD,Divorced,Clerk,Yes,Travel_Rarely,1
40.0,19.0,6042.0,25.0,1.0,13.0,4.0,0.0,0.0,0.0,1.0,Male,Finance,High School,Married,Clerk,No,Non-Travel,0
48.0,33.0,9733.0,5.0,1.0,3.0,3.0,32.0,18.0,11.0,4.0,Male,Finance,Masters,Divorced,Engineer,No,Non-Travel,1
47.0,27.0,16676.0,48.0,1.0,23.0,3.0,3.0,1.0,0.0,2.0,Male,Finance,Masters,Divorced,Clerk,Yes,Travel_Rarely,1
59.0,34.0,8005.0,14.0,1.0,1.0,3.0,18.0,11.0,4.0,3.0,Male,HR,PhD,Single,Manager,No,Non-Travel,0
52.0,15.0,7870.0,10.0,3.0,0.0,2.0,7.0,0.0,1.0,1.0,Male,Development,Masters,Married,Engineer,No,Non-Travel,1
24.0,20.0,5904.0,21.0,3.0,1.0,2.0,12.0,9.0,9.0,1.0,Female,HR,PhD,Divorced,Executive,Yes,Non-Travel,0
33.0,12.0,17467.0,25.0,5.0,12.0,1.0,3.0,3.0,0.0,4.0,Male,Development,High School,Single,Engineer,No,Non-Travel,0
43.0,34.0,13973.0,35.0,4.0,19.0,3.0,22.0,9.0,10.0,1.0,Male,Development,PhD,Divorced,Executive,Yes,Travel_Frequently,0
19.0,31.0,16208.0,3.0,5.0,16.0,2.0,10.0,2.0,0.0,1.0,Female,Finance,High School,Single,Engineer,No,Travel_Frequently,0
18.0,37.0,4261.0,18.0,2.0,24.0,3.0,32.0,17.0,12.0,4.0,Male,HR,PhD,Divorced,Technician,No,Non-Travel,0
29.0,5.0,15045.0,36.0,5.0,12.0,2.0,4.0,1.0,0.0,3.0,Female,Development,Masters,Married,Executive,Yes,Travel_Frequently,0
22.0,37.0,19804.0,39.0,5.0,16.0,3.0,29.0,3.0,29.0,1.0,Female,Support,High School,Divorced,Manager,Yes,Travel_Rarely,0
54.0,37.0,16508.0,33.0,1.0,4.0,2.0,7.0,7.0,6.0,3.0,Male,Development,Masters,Single,Executive,Yes,Travel_Frequently,1
49.0,12.0,18862.0,48.0,1.0,23.0,4.0,1.0,1.0,0.0,3.0,Female,Support,High School,Divorced,Executive,No,Travel_Rarely,1
26.0,38.0,8577.0,17.0,1.0,24.0,1.0,12.0,8.0,5.0,3.0,Male,HR,PhD,Married,Engineer,No,Travel_Frequently,0
58.0,12.0,8785.0,40.0,4.0,24.0,1.0,11.0,2.0,11.0,2.0,Male,HR,PhD,Married,Technician,Yes,Travel_Frequently,0
52.0,11.0,10884.0,6.0,1.0,7.0,4.0,11.0,2.0,0.0,4.0,Female,HR,PhD,Married,Engineer,Yes,Travel_Rarely,0
36.0,32.0,5038.0,34.0,2.0,21.0,1.0,11.0,7.0,0.0,4.0,Female,Development,Bachelors,Married,Engineer,Yes,Travel_Rarely,0
33.0,27.0,2193.0,26.0,3.0,21.0,3.0,22.0,13.0,1.0,3.0,Male,Sales,Bachelors,Single,Technician,No,Non-Travel,0
20.0,2.0,18442.0,42.0,2.0,11.0,1.0,2.0,0.0,0.0,1.0,Female,Development,High School,Divorced,Engineer,No,Travel_Frequently,0
37.0,17.0,13801.0,31.0,4.0,8.0,1.0,15.0,11.0,5.0,2.0,Female,Development,Bachelors,Married,Technician,Yes,Travel_Rarely,0
41.0,25.0,4580.0,49.0,1.0,17.0,2.0,9.0,7.0,2.0,2.0,Male,Finance,PhD,Divorced,Manager,No,Non-Travel,0
50.0,39.0,14879.0,28.0,5.0,15.0,2.0,30.0,28.0,23.0,4.0,Male,Finance,Bachelors,Single,Technician,No,Travel_Rarely,0
41.0,1.0,14245.0,36.0,3.0,18.0,4.0,1.0,1.0,0.0,2.0,Female,Development,Bachelors,Divorced,Clerk,No,Non-Travel,1
28.0,3.0,15633.0,13.0,4.0,21.0,2.0,3.0,1.0,3.0,3.0,Male,Support,Masters,Divorced,Technician,Yes,Non-Travel,1
25.0,27.0,13277.0,21.0,2.0,7.0,4.0,7.0,1.0,4.0,3.0,Male,Finance,High School,Married,Technician,No,Travel_Rarely,0
53.0,27.0,9623.0,26.0,1.0,6.0,1.0,24.0,8.0,23.0,4.0,Male,Development,High School,Married,Clerk,Yes,Travel_Rarely,1
55.0,24.0,2220.0,31.0,4.0,23.0,2.0,12.0,7.0,11.0,4.0,Male,Sales,High School,Single,Technician,Yes,Travel_Frequently,1
57.0,25.0,2875.0,16.0,4.0,20.0,2.0,14.0,8.0,9.0,2.0,Male,Support,Bachelors,Divorced,Executive,Yes,Travel_Frequently,1
37.0,1.0,13654.0,31.0,5.0,8.0,1.0,1.0,1.0,0.0,1.0,Male,HR,PhD,Single,Engineer,Yes,Non-Travel,0
52.0,33.0,3196.0,13.0,5.0,21.0,2.0,19.0,18.0,17.0,2.0,Male,Development,Masters,Single,Engineer,Yes,Travel_Rarely,0
42.0,29.0,18719.0,30.0,5.0,11.0,3.0,8.0,1.0,7.0,4.0,Female,Development,High School,Single,Manager,Yes,Travel_Frequently,0
52.0,20.0,10416.0,32.0,2.0,13.0,2.0,3.0,3.0,1.0,3.0,Male,Support,Bachelors,Married,Manager,No,Non-Travel,0
42.0,36.0,16370.0,5.0,5.0,9.0,3.0,6.0,1.0,1.0,3.0,Female,Finance,PhD,Married,Clerk,Yes,Travel_Frequently,0
46.0,22.0,3247.0,12.0,4.0,15.0,4.0,5.0,1.0,0.0,1.0,Female,Finance,Masters,Divorced,Executive,No,Non-Travel,1
35.0,32.0,15250.0,39.0,4.0,1.0,2.0,28.0,17.0,11.0,1.0,Female,Finance,Masters,Divorced,Manager,No,Travel_Frequently,1
63.0,1.0,9111.0,41.0,4.0,5.0,2.0,1.0,1.0,1.0,2.0,Male,HR,High School,Divorced,Engineer,No,Travel_Rarely,0
35.0,26.0,3886.0,37.0,3.0,10.0,3.0,25.0,11.0,21.0,3.0,Male,Support,High School,Married,Manager,No,Non-Travel,1
19.0,21.0,2310.0,4.0,3.0,3.0,1.0,7.0,7.0,5.0,2.0,Female,Support,PhD,Married,Manager,Yes,Non-Travel,0
52.0,33.0,12760.0,42.0,2.0,4.0,4.0,11.0,2.0,7.0,1.0,Male,Finance,Bachelors,Single,Technician,No,Travel_Frequently,0
33.0,15.0,19988.0,48.0,5.0,4.0,4.0,15.0,15.0,2.0,4.0,Female,Finance,PhD,Married,Manager,Yes,Travel_Frequently,1
58.0,19.0,5546.0,43.0,4.0,16.0,3.0,11.0,7.0,2.0,2.0,Male,Sales,High School,Single,Clerk,Yes,Travel_Frequently,0
53.0,25.0,7351.0,29.0,5.0,4.0,1.0,19.0,17.0,10.0,2.0,Male,Sales,PhD,Single,Engineer,No,Travel_Rarely,0
50.0,15.0,19381.0,41.0,4.0,10.0,2.0,2.0,2.0,1.0,3.0,Female,Development,Bachelors,Married,Clerk,Yes,Travel_Frequently,0
21.0,5.0,2496.0,5.0,3.0,8.0,1.0,3.0,2.0,0.0,3.0,Female,Development,Masters,Single,Clerk,No,Travel_Frequently,0
50.0,22.0,19347.0,11.0,4.0,14.0,1.0,3.0,1.0,3.0,3.0,Female,Support,Masters,Single,Executive,Yes,Travel_Rarely,0
31.0,36.0,12196.0,30.0,2.0,23.0,3.0,2.0,0.0,2.0,2.0,Male,Support,Masters,Divorced,Technician,Yes,Travel_Frequently,0
38.0,7.0,3198.0,9.0,1.0,23.0,1.0,2.0,0.0,2.0,3.0,Female,HR,Masters,Single,Clerk,Yes,Travel_Rarely,0
37.0,5.0,12537.0,49.0,4.0,2.0,1.0,4.0,2.0,1.0,3.0,Male,HR,High School,Married,Executive,No,Travel_Rarely,1
25.0,36.0,7910.0,28.0,2.0,15.0,3.0,18.0,8.0,6.0,1.0,Male,Sales,High School,Married,Engineer,No,Travel_Frequently,1
24.0,21.0,7484.0,22.0,3.0,8.0,1.0,17.0,9.0,14.0,3.0,Male,Development,Bachelors,Single,Engineer,Yes,Travel_Rarely,0
20.0,5.0,15397.0,11.0,3.0,24.0,1.0,0.0,0.0,0.0,4.0,Female,Sales,Bachelors,Divorced,Executive,Yes,Travel_Frequently,1
34.0,31.0,2576.0,21.0,1.0,22.0,4.0,6.0,6.0,1.0,1.0,Female,Sales,Bachelors,Married,Clerk,No,Travel_Rarely,1
50.0,16.0,2053.0,6.0,5.0,5.0,3.0,10.0,0.0,6.0,2.0,Female,Development,Bachelors,Married,Clerk,Yes,Non-Travel,1
29.0,37.0,17989.0,26.0,5.0,8.0,3.0,11.0,4.0,1.0,2.0,Male,HR,PhD,Divorced,Technician,No,Travel_Frequently,1
39.0,16.0,13624.0,16.0,4.0,21.0,3.0,2.0,1.0,1.0,3.0,Male,Development,Bachelors,Single,Technician,No,Non-Travel,0
39.0,36.0,17835.0,14.0,3.0,18.0,1.0,6.0,5.0,1.0,4.0,Female,Finance,Masters,Married,Engineer,No,Non-Travel,1
63.0,22.0,2228.0,35.0,2.0,5.0,4.0,9.0,2.0,1.0,1.0,Male,Finance,Masters,Single,Technician,No,Non-Travel,0
47.0,12.0,18190.0,42.0,1.0,10.0,4.0,0.0,0.0,0.0,3.0,Male,Finance,Masters,Single,Executive,Yes,Non-Travel,0
55.0,31.0,14022.0,36.0,5.0,1.0,2.0,4.0,3.0,1.0,1.0,Female,Support,PhD,Single,Engineer,No,Travel_Frequently,0
55.0,21.0,2984.0,22.0,4.0,17.0,3.0,15.0,0.0,6.0,3.0,Female,HR,Bachelors,Single,Clerk,No,Travel_Rarely,0
62.0,6.0,14660.0,2.0,4.0,6.0,4.0,5.0,2.0,4.0,1.0,Female,HR,Masters,Married,Engineer,No,Travel_Frequently,0
25.0,21.0,12041.0,13.0,3.0,23.0,4.0,18.0,5.0,17.0,1.0,Male,Support,Masters,Divorced,Manager,No,Travel_Frequently,0
44.0,20.0,2531.0,11.0,2.0,22.0,4.0,6.0,4.0,6.0,2.0,Male,Sales,Masters,Married,Engineer,Yes,Travel_Rarely,1
44.0,5.0,15711.0,12.0,2.0,20.0,3.0,1.0,0.0,1.0,1.0,Male,Finance,Masters,Divorced,Technician,No,Non-Travel,0
51.0,13.0,13227.0,33.0,5.0,3.0,1.0,1.0,0.0,1.0,4.0,Male,Finance,High School,Single,Executive,Yes,Travel_Rarely,0
38.0,15.0,10028.0,22.0,4.0,23.0,2.0,12.0,6.0,3.0,2.0,Male,Sales,Bachelors,Divorced,Clerk,No,Non-Travel,0
47.0,2.0,18945.0,9.0,3.0,24.0,2.0,1.0,1.0,1.0,3.0,Female,Development,Bachelors,Single,Clerk,No,Travel_Frequently,0
50.0,8.0,2089.0,44.0,2.0,6.0,1.0,6.0,2.0,6.0,3.0,Male,Development,PhD,Married,Technician,Yes,Travel_Rarely,0
45.0,20.0,7735.0,7.0,4.0,16.0,3.0,16.0,4.0,2.0,1.0,Male,HR,High School,Married,Technician,No,Travel_Rarely,1
64.0,29.0,5145.0,17.0,2.0,3.0,4.0,25.0,23.0,25.0,2.0,Male,Support,PhD,Divorced,Technician,Yes,Non-Travel,0
50.0,29.0,3292.0,10.0,1.0,12.0,1.0,17.0,12.0,7.0,2.0,Female,HR,Masters,Single,Manager,No,Travel_Rarely,0
22.0,31.0,9559.0,38.0,2.0,19.0,2.0,7.0,5.0,7.0,3.0,Female,Development,PhD,Single,Executive,Yes,Travel_Frequently,0
36.0,22.0,5781.0,39.0,2.0,18.0,3.0,3.0,3.0,1.0,4.0,Female,Sales,Masters,Divorced,Manager,Yes,Travel_Rarely,0
21.0,2.0,4391.0,46.0,4.0,3.0,4.0,1.0,1.0,1.0,4.0,Male,HR,Masters,Single,Technician,Yes,Travel_Rarely,0
34.0,2.0,15204.0,27.0,2.0,12.0,2.0,0.0,0.0,0.0,2.0,Female,Finance,Bachelors,Single,Technician,Yes,Non-Travel,0
61.0,36.0,4252.0,30.0,1.0,0.0,2.0,12.0,1.0,11.0,3.0,Female,Sales,Bachelors,Married,Executive,No,Travel_Rarely,1
45.0,6.0,5891.0,30.0,2.0,1.0,4.0,4.0,3.0,3.0,2.0,Male,Development,Bachelors,Married,Clerk,Yes,Non-Travel,1
47.0,2.0,11866.0,43.0,2.0,6.0,2.0,0.0,0.0,0.0,3.0,Female,Finance,Bachelors,Married,Manager,Yes,Travel_Rarely,0
46.0,35.0,19159.0,34.0,4.0,24.0,3.0,33.0,25.0,23.0,4.0,Male,Finance,High School,Single,Technician,No,Travel_Frequently,0
63.0,2.0,7229.0,33.0,3.0,22.0,3.0,1.0,0.0,0.0,2.0,Male,Support,Bachelors,Married,Technician,Yes,Non-Travel,0
23.0,3.0,9553.0,32.0,1.0,16.0,4.0,1.0,0.0,0.0,4.0,Female,HR,PhD,Single,Engineer,No,Travel_Rarely,0
52.0,30.0,2063.0,42.0,2.0,6.0,3.0,3.0,1.0,2.0,4.0,Male,Development,Masters,Single,Clerk,No,Non-Travel,1
58.0,1.0,3787.0,12.0,3.0,21.0,1.0,0.0,0.0,0.0,1.0,Female,HR,Bachelors,Divorced,Technician,Yes,Travel_Rarely,0
54.0,13.0,14042.0,41.0,4.0,12.0,3.0,6.0,3.0,2.0,3.0,Male,Development,High School,Single,Manager,Yes,Travel_Frequently,0
41.0,36.0,10069.0,23.0,1.0,16.0,2.0,13.0,11.0,4.0,3.0,Female,Finance,PhD,Married,Clerk,Yes,Travel_Frequently,1
46.0,30.0,13726.0,29.0,4.0,0.0,2.0,5.0,2.0,3.0,3.0,Female,Support,PhD,Married,Technician,Yes,Travel_Rarely,0
63.0,1.0,5915.0,43.0,3.0,1.0,3.0,1.0,0.0,1.0,1.0,Female,HR,Masters,Single,Manager,Yes,Travel_Rarely,0
48.0,30.0,16655.0,1.0,1.0,5.0,3.0,25.0,22.0,12.0,3.0,Male,Finance,PhD,Married,Engineer,Yes,Non-Travel,1
52.0,21.0,14644.0,20.0,2.0,11.0,4.0,18.0,8.0,4.0,1.0,Female,Development,PhD,Single,Engineer,No,Travel_Rarely,1
50.0,9.0,2092.0,10.0,3.0,12.0,4.0,6.0,6.0,5.0,2.0,Male,HR,PhD,Divorced,Manager,No,Non-Travel,0
38.0,29.0,12934.0,19.0,4.0,19.0,1.0,11.0,4.0,8.0,1.0,Female,HR,PhD,Single,Clerk,No,Travel_Rarely,1
49.0,32.0,3677.0,23.0,1.0,19.0,3.0,5.0,2.0,2.0,4.0,Male,Finance,High School,Single,Manager,No,Travel_Frequently,1
40.0,18.0,5864.0,21.0,3.0,21.0,1.0,15.0,14.0,9.0,3.0,Male,HR,Masters,Divorced,Manager,Yes,Non-Travel,1
50.0,24.0,19785.0,43.0,3.0,8.0,3.0,12.0,9.0,1.0,1.0,Female,Support,Bachelors,Married,Engineer,Yes,Non-Travel,0
35.0,31.0,14148.0,48.0,4.0,17.0,3.0,0.0,0.0,0.0,1.0,Female,Finance,High School,Divorced,Engineer,Yes,Non-Travel,0
42.0,24.0,13263.0,32.0,2.0,7.0,3.0,4.0,3.0,4.0,1.0,Female,Development,Masters,Single,Technician,Yes,Travel_Frequently,0
59.0,16.0,19281.0,10.0,2.0,7.0,3.0,12.0,8.0,11.0,2.0,Female,Finance,Bachelors,Single,Technician,No,Travel_Frequently,1
48.0,13.0,17113.0,2.0,3.0,10.0,1.0,3.0,3.0,3.0,2.0,Male,Support,Masters,Divorced,Executive,No,Travel_Frequently,1
20.0,12.0,6587.0,36.0,4.0,21.0,2.0,11.0,10.0,4.0,2.0,Female,Sales,High School,Married,Technician,No,Travel_Rarely,0
57.0,20.0,19916.0,48.0,3.0,21.0,4.0,0.0,0.0,0.0,3.0,Female,Sales,High School,Divorced,Clerk,No,Travel_Frequently,0
63.0,38.0,12169.0,6.0,5.0,7.0,4.0,0.0,0.0,0.0,1.0,Male,HR,High School,Married,Clerk,Yes,Non-Travel,0
41.0,1.0,3798.0,43.0,4.0,17.0,1.0,1.0,1.0,1.0,2.0,Female,HR,PhD,Divorced,Engineer,No,Travel_Rarely,1
49.0,31.0,15782.0,17.0,5.0,17.0,3.0,16.0,15.0,9.0,3.0,Female,Sales,High School,Divorced,Manager,Yes,Travel_Frequently,1
64.0,31.0,19735.0,15.0,5.0,12.0,2.0,16.0,16.0,1.0,4.0,Male,Support,Bachelors,Married,Engineer,No,Travel_Frequently,0
39.0,39.0,15408.0,36.0,4.0,0.0,1.0,1.0,0.0,1.0,4.0,Female,HR,PhD,Divorced,Manager,No,Travel_Frequently,0
40.0,5.0,12030.0,24.0,2.0,14.0,1.0,2.0,2.0,2.0,3.0,Female,Finance,Masters,Single,Engineer,No,Non-Travel,0
19.0,24.0,12752.0,40.0,3.0,21.0,4.0,13.0,6.0,7.0,1.0,Female,Finance,Bachelors,Divorced,Engineer,Yes,Travel_Rarely,0
